shouldReplace	verb	genre	number	noun	verbFreq	nounFreq
True	répudier	feminine	singular	répudiation	0	103
True	requalifier	feminine	singular	requalification	0	63
True	requérir	feminine	singular	requête	0	1385
True	requérir	feminine	singular	réquisition	0	181
True	requêter	masculine	singular	requêtage	0	1
True	requêter	feminine	singular	requête	0	1385
True	réquisitionner	feminine	singular	réquisition	0	181
True	resaigner	masculine	singular	resaignement	0	2
True	rescinder	masculine	singular	rescindement	0	1
True	rescinder	feminine	singular	rescision	0	8
True	réséquer	feminine	singular	résection	0	60
True	réserver	feminine	singular	réservation	0	225
True	réserver	feminine	singular	réserve	0	8393
True	résider	feminine	singular	résidence	0	5725
True	résigner	feminine	singular	résignation	0	131
True	résilier	feminine	singular	résiliation	0	55
True	résiner	masculine	singular	résinage	0	1
True	résister	feminine	singular	résistance	0	12497
True	resituer	feminine	singular	resituation	0	1
True	résonner	feminine	singular	résonance	0	975
True	résonner	feminine	singular	résonnance	0	70
True	résorber	feminine	singular	résorption	0	64
True	résoudre	feminine	singular	résolution	0	5924
True	respirer	feminine	singular	respiration	0	1017
True	respirer	masculine	singular	respire	0	271
True	respirer	masculine	singular	respir	0	8
True	resplendir	masculine	singular	resplendissement	0	1
True	responsabiliser	feminine	singular	responsabilisation	0	64
True	resquiller	feminine	singular	resquille	0	2
True	ressasser	masculine	singular	ressassement	0	7
True	ressemeler	masculine	singular	ressemelage	0	3
True	resserrer	masculine	singular	resserrage	0	2
True	resserrer	masculine	singular	resserrement	0	69
True	ressourcer	masculine	singular	ressourcement	0	31
True	ressuer	masculine	singular	ressuage	0	29
True	ressurgir	masculine	singular	ressurgissement	0	2
True	ressurgir	feminine	singular	résurgence	0	326
True	ressusciter	feminine	singular	ressuscitation	0	4
True	ressusciter	feminine	singular	résurrection	0	1330
True	ressuyer	masculine	singular	ressuyage	0	2
True	restaurer	feminine	singular	restauration	0	6978
True	restituer	feminine	singular	restitution	0	740
True	restreindre	masculine	singular	restriction	0	1161
True	restructurer	feminine	singular	restructuration	0	653
True	résumer	masculine	singular	résumé	0	9818
True	resurchauffer	feminine	singular	resurchauffe	0	3
True	resurgir	feminine	singular	résurgence	0	326
True	resurgir	masculine	singular	resurgissement	0	1
True	rétablir	masculine	singular	rétablissement	0	1127
True	retailler	feminine	singular	retaille	0	2
True	retaper	feminine	singular	retape	0	9
True	retarder	feminine	singular	retardation	0	17
True	retarder	masculine	singular	retardement	0	102
True	retarder	masculine	singular	retard	0	2469
True	retenir	feminine	singular	rétention	0	1021
True	retenir	feminine	singular	retenue	0	1923
True	retentir	masculine	singular	retentissement	0	439
True	réticuler	feminine	singular	réticulation	0	28
True	retirer	feminine	singular	retirade	0	1
True	retirer	masculine	singular	retirage	0	6
True	retirer	masculine	singular	retirement	0	42
True	retirer	feminine	singular	retraite	0	9090
True	retirer	masculine	singular	retrait	0	4918
True	retomber	feminine	singular	retombée	0	109
True	retordre	masculine	singular	retordage	0	3
True	rétorquer	feminine	singular	rétorsion	0	60
True	retoucher	feminine	singular	retouche	0	233
True	retourner	masculine	singular	retournage	0	2
True	retourner	masculine	singular	retour	0	26186
True	retourner	masculine	singular	retournement	0	426
True	rétracter	feminine	singular	rétractation	0	104
True	rétracter	feminine	singular	rétraction	0	61
True	retraduire	feminine	singular	retraduction	0	5
True	retraire	feminine	singular	retraite	0	9090
True	retraire	masculine	singular	retrait	0	4918
True	retraiter	masculine	singular	retraitement	0	229
True	retrancher	masculine	singular	retranchement	0	86
True	retranscrire	feminine	singular	retranscription	0	101
True	retransformer	feminine	singular	retransformation	0	2
True	retransmettre	feminine	singular	retransmission	0	201
True	rétrécir	masculine	singular	rétrécissement	0	196
True	retreindre	feminine	singular	retreinte	0	1
True	rétreindre	feminine	singular	retreinte	0	1
True	rétreindre	feminine	singular	rétreinte	0	8
True	retreindre	masculine	singular	retreint	0	2
True	retreindre	masculine	singular	rétreint	0	9
True	rétreindre	masculine	singular	rétreint	0	9
True	retremper	feminine	singular	retrempe	0	3
True	rétroagir	feminine	singular	rétroaction	0	194
True	rétrocéder	feminine	singular	rétrocession	0	117
True	rétrodiffuser	feminine	singular	rétrodiffusion	0	8
True	rétrograder	masculine	singular	rétrogradage	0	10
True	rétrograder	feminine	singular	rétrogradation	0	117
True	rétropédaler	masculine	singular	rétropédalage	0	4
True	retrouver	feminine	singular	retrouvaille	0	12
True	retrouver	feminine	plural	retrouvailles	0	364
True	retrouver	feminine	singular	retrouve	0	16224
True	réunifier	feminine	singular	réunification	0	1073
True	réunir	feminine	singular	réunion	0	8814
True	réussir	feminine	singular	réussite	0	2546
True	réutiliser	feminine	singular	réutilisation	0	326
True	revacciner	feminine	singular	revaccination	0	1
True	revalider	feminine	singular	revalidation	0	10
True	revaloriser	feminine	singular	revalorisation	0	103
True	revancher	feminine	singular	revanche	0	7554
True	revasculariser	feminine	singular	revascularisation	0	7
True	réveiller	masculine	singular	réveil	0	1132
True	réveillonner	masculine	singular	réveillon	0	300
True	révéler	feminine	singular	révélation	0	2210
True	revendiquer	feminine	singular	revendication	0	823
True	revendre	feminine	singular	revente	0	197
True	revenir	feminine	singular	revenue	0	555
True	réverbérer	feminine	singular	réverbération	0	89
True	reverdir	masculine	singular	reverdissage	0	1
True	revérifier	feminine	singular	revérification	0	2
True	reverser	masculine	singular	reversement	0	18
True	rêver	masculine	singular	rêve	0	5343
True	rêver	feminine	singular	rêverie	0	126
True	revider	masculine	singular	revidage	0	1
True	revirer	masculine	singular	revirage	0	1
True	revirer	masculine	singular	revirement	0	226
True	reviser	feminine	singular	revision	0	154
True	réviser	feminine	singular	révision	0	2575
True	revitaliser	feminine	singular	revitalisation	0	80
True	revivifier	feminine	singular	revivification	0	10
True	revoir	feminine	singular	revision	0	154
True	revoir	feminine	singular	révision	0	2575
True	revoir	feminine	singular	revue	0	14547
True	révolter	feminine	singular	révolte	0	7031
True	révolutionner	feminine	singular	révolution	0	22944
True	révoquer	feminine	singular	révocation	0	727
True	révulser	feminine	singular	révulsion	0	5
True	rewriter	masculine	singular	rewriting	0	15
True	rhabiller	masculine	singular	rhabillage	0	4
True	rhodier	masculine	singular	rhodiage	0	1
True	riboter	feminine	singular	ribote	0	1
True	ribouldinguer	feminine	singular	ribouldingue	0	16
True	ricaner	masculine	singular	ricanement	0	13
True	ricocher	masculine	singular	ricochet	0	158
True	ridiculiser	feminine	singular	ridiculisation	0	3
True	rigidifier	feminine	singular	rigidification	0	14
True	rigoler	feminine	singular	rigolade	0	31
True	rigoler	masculine	singular	rigolage	0	1
True	rincer	masculine	singular	rinçage	0	74
True	rincer	masculine	singular	rincement	0	1
True	ripailler	feminine	singular	ripaille	0	61
True	riper	masculine	singular	ripage	0	5
True	riposter	feminine	singular	riposte	0	456
True	rire	masculine	singular	rire	0	2098
True	rire	feminine	singular	risée	0	47
True	rire	feminine	singular	risette	0	5
True	rire	masculine	singular	ris	0	412
True	risquer	masculine	singular	risque	0	10997
True	ristourner	feminine	singular	ristourne	0	13
True	ritualiser	feminine	singular	ritualisation	0	11
True	river	feminine	singular	rivure	0	2
True	riveter	masculine	singular	rivetage	0	54
True	robotiser	feminine	singular	robotisation	0	20
True	rocher	masculine	singular	rochage	0	1
True	roder	masculine	singular	rodage	0	17
True	rôder	feminine	singular	rôde	0	59
True	rogner	masculine	singular	rognage	0	10
True	rogner	feminine	singular	rogne	0	20
True	romaniser	feminine	singular	romanisation	0	820
True	rompre	feminine	singular	rupture	0	4037
True	ronfler	masculine	singular	ronflement	0	34
True	ronronner	masculine	singular	ronron	0	10
True	ronronner	masculine	singular	ronronnement	0	25
True	roquer	masculine	singular	roque	0	636
True	roser	masculine	singular	rosage	0	4
True	rosir	masculine	singular	rosissement	0	1
True	rosser	feminine	singular	rossée	0	4
True	rosser	feminine	singular	rosserie	0	1
True	roter	masculine	singular	rot	0	189
True	roublarder	feminine	singular	roublardise	0	5
True	roucouler	masculine	singular	roucoulement	0	4
True	rouer	feminine	singular	rouerie	0	17
True	rougir	masculine	singular	rougissement	0	21
True	rouir	masculine	singular	rouissage	0	34
True	roulader	feminine	singular	roulade	0	13
True	rouler	feminine	singular	roulade	0	13
True	rouler	masculine	singular	roulage	0	119
True	rouler	masculine	singular	roulement	0	573
True	rouler	masculine	singular	rouler	0	636
True	rouler	masculine	singular	roulis	0	195
True	roupiller	masculine	singular	roupillon	0	1
True	roussir	masculine	singular	roussissement	0	1
True	router	masculine	singular	routage	0	280
True	rubéfier	feminine	singular	rubéfaction	0	2
True	rubriquer	feminine	singular	rubrication	0	1
True	rubriquer	masculine	singular	rubriquage	0	2
True	ruer	feminine	singular	ruade	0	15
True	ruer	feminine	singular	ruée	0	486
True	rugir	masculine	singular	rugissement	0	52
True	ruiner	feminine	singular	ruine	0	1537
True	ruisseler	masculine	singular	ruissellement	0	195
True	ruminer	feminine	singular	rumination	0	32
True	rupturer	feminine	singular	rupture	0	4037
True	ruraliser	feminine	singular	ruralisation	0	5
True	ruser	feminine	singular	ruse	0	614
True	russifier	feminine	singular	russification	0	53
True	rustiquer	masculine	singular	rusticage	0	1
True	rutiler	masculine	singular	rutilement	0	1
True	rythmer	masculine	singular	rythme	0	4158
True	sabler	masculine	singular	sablage	0	28
True	saborder	masculine	singular	sabordage	0	71
True	saborder	masculine	singular	sabordement	0	1
True	saboter	masculine	singular	sabotage	0	533
True	sabrer	masculine	singular	sabrage	0	5
True	saccader	feminine	singular	saccade	0	10
True	saccager	masculine	singular	saccage	0	146
True	saccager	masculine	singular	sac	0	2680
True	saccharifier	feminine	singular	saccharification	0	16
True	sacraliser	feminine	singular	sacralisation	0	47
True	sacrer	masculine	singular	sacrement	0	449
True	sacrer	masculine	singular	sacre	0	1011
True	sacrifier	masculine	singular	sacrifice	0	2030
True	saigner	feminine	singular	saignée	0	127
True	saigner	masculine	singular	saignement	0	220
True	saillir	feminine	singular	saillie	0	240
True	saisir	feminine	singular	saisie	0	1113
True	saisir	masculine	singular	saisissement	0	3
True	saler	masculine	singular	salage	0	48
True	saler	feminine	singular	salaison	0	52
True	salir	masculine	singular	salissement	0	1
True	saliver	feminine	singular	salivation	0	30
True	saloper	feminine	singular	saloperie	0	23
True	saluer	feminine	singular	salutation	0	94
True	saluer	masculine	singular	salut	0	4422
True	sancir	feminine	singular	sanction	0	1522
True	sanctifier	feminine	singular	sanctification	0	82
True	sanctionner	masculine	singular	sanctionnement	0	3
True	sangler	masculine	singular	sanglage	0	8
True	sangloter	masculine	singular	sanglot	0	34
True	saouler	feminine	singular	saoulerie	0	2
True	saper	masculine	singular	sape	0	104
True	saponifier	feminine	singular	saponification	0	62
True	sarabander	feminine	singular	sarabande	0	256
True	sarcler	masculine	singular	sarclage	0	15
True	sarter	masculine	singular	sartage	0	2
True	sasser	masculine	singular	sassement	0	1
True	satelliser	feminine	singular	satellisation	0	27
True	satiner	masculine	singular	satinage	0	1
True	satisfaire	feminine	singular	satisfaction	0	1329
True	saturer	feminine	singular	saturation	0	649
True	saucissonner	masculine	singular	saucissonnage	0	6
True	saumurer	masculine	singular	saumurage	0	2
True	sauner	masculine	singular	saunage	0	2
True	saupoudrer	masculine	singular	saupoudrage	0	5
True	sauter	feminine	singular	saute	0	581
True	sauter	masculine	singular	saut	0	5411
True	sautiller	masculine	singular	sautillement	0	3
True	sautillonner	masculine	singular	sautillement	0	3
True	sauvegarder	feminine	singular	sauvegarde	0	1579
True	sauver	masculine	singular	salut	0	4422
True	sauver	masculine	singular	sauvement	0	3
True	sauver	masculine	singular	sauvetage	0	1348
True	sauveter	masculine	singular	sauvetage	0	1348
True	savonner	masculine	singular	savonnage	0	6
True	scalper	masculine	singular	scalpage	0	2
True	scalper	masculine	singular	scalp	0	83
True	scandaliser	masculine	singular	scandale	0	2706
True	scander	feminine	singular	scansion	0	59
True	scanner	masculine	singular	scannage	0	8
True	scarifier	feminine	singular	scarification	0	40
True	sceller	masculine	singular	scellage	0	2
True	sceller	masculine	singular	scellement	0	53
True	schématiser	feminine	singular	schématisation	0	37
True	schlitter	masculine	singular	schlittage	0	4
True	scier	masculine	singular	sciage	0	91
True	scinder	feminine	singular	scission	0	1447
True	scintiller	feminine	singular	scintillation	0	55
True	scintiller	masculine	singular	scintillement	0	55
True	sclérifier	feminine	singular	sclérification	0	1
True	scléroser	feminine	singular	sclérose	0	300
True	scolariser	feminine	singular	scolarisation	0	260
True	scotomiser	feminine	singular	scotomisation	0	1
True	scruter	masculine	singular	scrutage	0	1
True	scruter	feminine	singular	scrutation	0	7
True	scrutiner	masculine	singular	scrutin	0	2081
True	sculpter	masculine	singular	sculptage	0	1
True	sculpter	feminine	singular	sculpture	0	3708
True	sécher	masculine	singular	séchage	0	481
True	secouer	masculine	singular	secouage	0	2
True	secouer	feminine	singular	secouée	0	85
True	secouer	masculine	singular	secouement	0	3
True	secouer	feminine	singular	secousse	0	164
True	secourir	masculine	singular	secours	0	6087
True	secréter	masculine	singular	secrétage	0	1
True	sécréter	masculine	singular	sécrétage	0	1
True	sécréter	feminine	singular	sécrétion	0	424
True	sectionner	feminine	singular	section	0	24045
True	sectionner	masculine	singular	sectionnement	0	18
True	sectoriser	feminine	singular	sectorisation	0	21
True	séculariser	feminine	singular	sécularisation	0	164
True	sécuriser	feminine	singular	sécurisation	0	176
True	sédentariser	feminine	singular	sédentarisation	0	151
True	sédimenter	feminine	singular	sédimentation	0	217
True	séduire	feminine	singular	séduction	0	837
True	segmenter	feminine	singular	segmentation	0	281
True	ségréger	feminine	singular	ségrégation	0	628
True	séjourner	masculine	singular	séjour	0	3979
True	sélecter	feminine	singular	sélection	0	10575
True	sélectionner	feminine	singular	sélection	0	10575
True	semer	feminine	plural	semailles	0	68
True	semer	feminine	singular	semaison	0	3
True	semer	masculine	singular	semis	0	441
True	semoncer	feminine	singular	semonce	0	25
True	sensibiliser	feminine	singular	sensibilisation	0	440
True	sentencier	feminine	singular	sentence	0	661
True	sentir	masculine	singular	senti	0	267
True	seoir	feminine	singular	séance	0	1962
True	séparer	feminine	singular	séparation	0	5045
True	séquencer	masculine	singular	séquençage	0	203
True	séquencer	masculine	singular	séquencement	0	17
True	séquestrer	feminine	singular	séquestration	0	141
True	sérialiser	feminine	singular	sérialisation	0	38
True	sérier	feminine	singular	sériation	0	3
True	sermonner	masculine	singular	sermonnage	0	4
True	sermonner	masculine	singular	sermon	0	412
True	serrer	masculine	singular	serrage	0	140
True	serrer	masculine	singular	serrement	0	5
True	serrer	feminine	singular	serre	0	1814
True	sertir	masculine	singular	sertissage	0	20
True	servir	masculine	singular	service	0	35099
True	sevrer	masculine	singular	sevrage	0	243
True	sextupler	masculine	singular	sextuplement	0	1
True	sexualiser	feminine	singular	sexualisation	0	8
True	shampooiner	masculine	singular	shampoing	0	32
True	shampooiner	masculine	singular	shampooing	0	158
True	shampouiner	masculine	singular	shampoing	0	32
True	shampouiner	masculine	singular	shampooing	0	158
True	shooter	masculine	singular	shootage	0	1
True	shooter	masculine	singular	shoot	0	827
True	shunter	masculine	singular	shuntage	0	8
True	siester	feminine	singular	sieste	0	116
True	siffler	masculine	singular	sifflage	0	1
True	siffler	masculine	singular	sifflement	0	83
True	siffler	masculine	singular	sifflet	0	204
True	signaliser	feminine	singular	signalisation	0	994
True	signer	feminine	singular	signature	0	4102
True	signifier	feminine	singular	signifiance	0	8
True	signifier	feminine	singular	signification	0	3471
True	simplifier	feminine	singular	simplification	0	696
True	simuler	feminine	singular	simulation	0	1475
True	singer	feminine	singular	singerie	0	5
True	singulariser	feminine	singular	singularisation	0	6
True	siniser	feminine	singular	sinisation	0	22
True	siphonner	masculine	singular	siphonnage	0	4
True	sismographier	feminine	singular	sismographie	0	8
True	skier	masculine	singular	ski	0	9977
True	slalomer	masculine	singular	slalom	0	3473
True	slaviser	feminine	singular	slavisation	0	1
True	smasher	masculine	singular	smash	0	511
True	sniffer	masculine	singular	sniffage	0	1
True	socialiser	feminine	singular	socialisation	0	245
True	sociologiser	feminine	singular	sociologisation	0	1
True	sodomiser	feminine	singular	sodomie	0	285
True	sodomiser	feminine	singular	sodomisation	0	2
True	soigner	masculine	singular	soin	0	2753
True	soigner	masculine	plural	soins	0	3678
True	solariser	feminine	singular	solarisation	0	19
True	solder	masculine	singular	solde	0	1543
True	solenniser	feminine	singular	solennisation	0	2
True	solidariser	feminine	singular	solidarisation	0	1
True	solidifier	feminine	singular	solidification	0	156
True	solifluer	feminine	singular	solifluxion	0	14
True	soliloquer	masculine	singular	soliloque	0	24
True	solliciter	feminine	singular	sollicitation	0	177
True	solmiser	feminine	singular	solmisation	0	32
True	solubiliser	feminine	singular	solubilisation	0	17
True	solvater	feminine	singular	solvatation	0	32
True	somatiser	feminine	singular	somatisation	0	22
True	sombrer	masculine	singular	sombrage	0	1
True	sommeiller	masculine	singular	somme	0	11890
True	sommer	feminine	singular	sommation	0	215
True	sonder	masculine	singular	sondage	0	1572
True	songer	masculine	singular	songe	0	1049
True	songer	feminine	singular	songerie	0	1
True	sonnailler	feminine	plural	sonnailles	0	17
True	sonner	masculine	singular	sonnement	0	1
True	sonner	feminine	singular	sonnerie	0	145
True	sonoriser	feminine	singular	sonorisation	0	146
True	sophistiquer	feminine	singular	sophistication	0	122
True	sortir	feminine	singular	sortie	0	26529
True	sortir	masculine	singular	sortir	0	6104
True	soubresauter	masculine	singular	soubresaut	0	15
True	souder	masculine	singular	soudage	0	203
True	souder	feminine	singular	soudure	0	320
True	soudoyer	masculine	singular	soudoiement	0	1
True	souffler	masculine	singular	soufflage	0	105
True	souffler	masculine	singular	soufflement	0	2
True	souffler	masculine	singular	souffle	0	2199
True	souffler	feminine	singular	soufflerie	0	171
True	souffrir	feminine	singular	souffrance	0	1307
True	soufrer	masculine	singular	soufrage	0	2
True	souhaiter	masculine	singular	souhait	0	883
True	souiller	feminine	singular	souillure	0	85
True	soulager	masculine	singular	soulagement	0	253
True	soulever	masculine	singular	soulèvement	0	1939
True	souligner	masculine	singular	soulignage	0	4
True	souligner	masculine	singular	soulignement	0	88
True	soumettre	feminine	singular	soumission	0	1376
True	soumissionner	feminine	singular	soumission	0	1376
True	soupçonner	masculine	singular	soupçon	0	463
True	soupçonner	feminine	singular	suspicion	0	473
True	souper	masculine	singular	souper	0	200
True	soupirer	masculine	singular	soupir	0	195
True	sourire	masculine	singular	sourire	0	1079
True	souscrire	feminine	singular	souscription	0	399
True	soustraire	feminine	singular	soustraction	0	282
True	soutenir	feminine	singular	soutenance	0	165
True	soutenir	masculine	singular	soutènement	0	105
True	soutenir	masculine	singular	soutien	0	8566
True	souter	masculine	singular	soutage	0	1
True	soutirer	masculine	singular	soutirage	0	23
True	souvenir	feminine	singular	souvenance	0	17
True	souvenir	masculine	singular	souvenir	0	4210
True	soviétiser	feminine	singular	soviétisation	0	18
True	spatialiser	feminine	singular	spatialisation	0	27
True	spécialiser	feminine	singular	spécialisation	0	781
True	spécifier	feminine	singular	spécification	0	669
True	spéculer	feminine	singular	spéculation	0	533
True	spiritualiser	feminine	singular	spiritualisation	0	23
True	spolier	feminine	singular	spoliation	0	96
True	sponsoriser	feminine	singular	sponsorisation	0	6
True	sporuler	feminine	singular	sporulation	0	31
True	sprinter	masculine	singular	sprint	0	1604
True	squattériser	feminine	singular	squattérisation	0	1
True	squatter	masculine	singular	squat	0	136
True	squatter	masculine	singular	squattage	0	2
True	stabiliser	feminine	singular	stabilisation	0	578
True	staliniser	feminine	singular	stalinisation	0	11
True	standardiser	feminine	singular	standardisation	0	487
True	starifier	feminine	singular	starification	0	5
True	stariser	feminine	singular	starisation	0	10
True	stationner	feminine	singular	station	0	17735
True	stationner	masculine	singular	stationnement	0	542
True	stéréotyper	masculine	singular	stéréotypage	0	2
True	stériliser	feminine	singular	stérilisation	0	276
True	stigmatiser	feminine	singular	stigmatisation	0	77
True	stimuler	feminine	singular	stimulation	0	614
True	stipuler	feminine	singular	stipulation	0	65
True	stocker	masculine	singular	stockage	0	2669
True	stopper	masculine	singular	stoppage	0	33
True	stranguler	feminine	singular	strangulation	0	54
True	stratifier	feminine	singular	stratification	0	125
True	striduler	feminine	singular	stridulation	0	16
True	strier	masculine	singular	striage	0	2
True	strier	feminine	singular	striation	0	7
True	stripper	masculine	singular	stripping	0	12
True	structurer	feminine	singular	structuration	0	458
True	stupéfaire	feminine	singular	stupéfaction	0	106
True	stuquer	masculine	singular	stucage	0	3
True	styliser	feminine	singular	stylisation	0	50
True	subdéléguer	feminine	singular	subdélégation	0	722
True	subdiviser	feminine	singular	subdivision	0	2388
True	subjectiver	feminine	singular	subjectivation	0	38
True	subjuguer	feminine	singular	subjugation	0	17
True	sublimer	feminine	singular	sublimation	0	189
True	submerger	masculine	singular	submergement	0	1
True	submerger	feminine	singular	submersion	0	75
True	subordonner	feminine	singular	subordination	0	283
True	suborner	feminine	singular	subornation	0	16
True	subroger	feminine	singular	subrogation	0	15
True	subsister	feminine	singular	subsistance	0	516
True	substantialiser	feminine	singular	substantialisation	0	1
True	substantiver	feminine	singular	substantivation	0	4
True	substituer	feminine	singular	substitution	0	1135
True	subsumer	feminine	singular	subsomption	0	11
True	subvertir	feminine	singular	subversion	0	243
True	succéder	feminine	singular	succession	0	6139
True	sucer	feminine	singular	succion	0	77
True	suçoter	masculine	singular	suçotage	0	1
True	suçoter	masculine	singular	suçotement	0	7
True	sucrer	masculine	singular	sucrage	0	8
True	suer	feminine	singular	sudation	0	57
True	suer	feminine	singular	suée	0	2
True	suffixer	feminine	singular	suffixation	0	17
True	suffoquer	feminine	singular	suffocation	0	53
True	suggérer	feminine	singular	suggestion	0	2246
True	suggestionner	feminine	singular	suggestion	0	2246
True	suicider	masculine	singular	suicide	0	3427
True	suinter	masculine	singular	suintement	0	8
True	suivre	feminine	singular	suite	0	61677
True	suivre	masculine	singular	suivi	0	24676
True	sulfater	masculine	singular	sulfatage	0	2
True	sulfater	feminine	singular	sulfatation	0	7
True	sulfiter	masculine	singular	sulfitage	0	2
True	sulfurer	feminine	singular	sulfuration	0	7
True	superfinir	feminine	singular	superfinition	0	4
True	superposer	feminine	singular	superposition	0	501
True	superviser	feminine	singular	supervisation	0	4
True	superviser	feminine	singular	supervision	0	645
True	supplanter	feminine	singular	supplantation	0	2
True	suppléer	feminine	singular	suppléance	0	29
True	supplicier	masculine	singular	supplice	0	559
True	supplier	feminine	singular	supplication	0	26
True	supplier	feminine	singular	supplique	0	99
True	supporter	masculine	singular	supportage	0	1
True	supporter	masculine	singular	support	0	5716
True	supposer	feminine	singular	supposition	0	173
True	supprimer	feminine	singular	suppression	0	6213
True	suppurer	feminine	singular	suppuration	0	14
True	supputer	feminine	singular	supputation	0	7
True	suractiver	feminine	singular	suractivation	0	1
True	suralimenter	feminine	singular	suralimentation	0	55
True	surarmer	masculine	singular	surarmement	0	1
True	surbaisser	masculine	singular	surbaissement	0	2
True	surcharger	masculine	singular	surchargement	0	1
True	surcharger	feminine	singular	surcharge	0	568
True	surchauffer	masculine	singular	surchauffage	0	1
True	surchauffer	feminine	singular	surchauffe	0	136
True	surclasser	masculine	singular	surclassement	0	5
True	surcompenser	feminine	singular	surcompensation	0	19
True	surcomprimer	feminine	singular	surcompression	0	1
True	surcontrer	masculine	singular	surcontre	0	9
True	surcouper	feminine	singular	surcoupe	0	1
True	surcreuser	masculine	singular	surcreusement	0	5
True	surcuire	feminine	singular	surcuisson	0	1
True	surdéterminer	feminine	singular	surdétermination	0	8
True	surdimensionner	masculine	singular	surdimensionnement	0	4
True	surélever	feminine	singular	surélévation	0	42
True	surélever	masculine	singular	surélèvement	0	1
True	surenchérir	feminine	singular	surenchère	0	110
True	surenchérir	masculine	singular	surenchérissement	0	2
True	surentraîner	masculine	singular	surentraînement	0	10
True	surestimer	feminine	singular	surestimation	0	16
True	surévaluer	feminine	singular	surévaluation	0	12
True	surexciter	feminine	singular	surexcitation	0	12
True	surexploiter	feminine	singular	surexploitation	0	83
True	surexposer	feminine	singular	surexposition	0	20
True	surfacer	masculine	singular	surfaçage	0	15
True	surfacturer	feminine	singular	surfacturation	0	4
True	surfer	masculine	singular	surfing	0	88
True	surfer	masculine	singular	surf	0	3782
True	surfiler	masculine	singular	surfilage	0	1
True	surgeler	feminine	singular	surgélation	0	26
True	surgir	masculine	singular	surgissement	0	49
True	surgreffer	masculine	singular	surgreffage	0	5
True	surhausser	masculine	singular	surhaussement	0	2
True	surimposer	feminine	singular	surimposition	0	6
True	surimprimer	feminine	singular	surimpression	0	34
True	surinfecter	feminine	singular	surinfection	0	53
True	surinvestir	masculine	singular	surinvestissement	0	8
True	surjeter	masculine	singular	surjet	0	5
True	surlier	feminine	singular	surliure	0	11
True	surligner	masculine	singular	surlignage	0	9
True	surligner	masculine	singular	surlignement	0	12
True	surmener	masculine	singular	surmenage	0	69
True	surmoduler	feminine	singular	surmodulation	0	3
True	surmouler	masculine	singular	surmoulage	0	4
True	suroxyder	feminine	singular	suroxydation	0	1
True	surpasser	masculine	singular	surpassement	0	3
True	surprendre	feminine	singular	surprise	0	3431
True	surproduire	feminine	singular	surproduction	0	117
True	surprotéger	feminine	singular	surprotection	0	2
True	sursauter	masculine	singular	sursaut	0	223
True	surseoir	feminine	singular	surséance	0	4
True	surtaxer	feminine	singular	surtaxation	0	4
True	surtaxer	feminine	singular	surtaxe	0	185
True	surtitrer	masculine	singular	surtitrage	0	9
True	survaloriser	feminine	singular	survalorisation	0	7
True	surveiller	feminine	singular	surveillance	0	3759
True	survendre	feminine	singular	survente	0	6
True	survenir	feminine	singular	survenance	0	52
True	survenir	feminine	singular	survenue	0	844
True	survirer	masculine	singular	survirage	0	5
True	survivre	feminine	singular	survie	0	2384
True	survivre	feminine	singular	survivance	0	279
True	survoler	masculine	singular	survol	0	543
True	susciter	feminine	singular	suscitation	0	1
True	suspecter	feminine	singular	suspicion	0	473
True	suspendre	feminine	singular	suspension	0	2681
True	sustenter	feminine	singular	sustentation	0	142
True	suturer	feminine	singular	suture	0	125
True	syllaber	feminine	singular	syllabation	0	6
True	syllabifier	feminine	singular	syllabification	0	1
True	syllogiser	masculine	singular	syllogisme	0	128
True	symboliser	feminine	singular	symbolisation	0	77
True	symétriser	feminine	singular	symétrisation	0	5
True	synchroniser	feminine	singular	synchronisation	0	706
True	syncoper	masculine	singular	syncopage	0	1
True	syncrétiser	feminine	singular	syncrétisation	0	1
True	syncrétiser	masculine	singular	syncrétisme	0	189
True	syndicaliser	feminine	singular	syndicalisation	0	74
True	syndiquer	feminine	singular	syndicalisation	0	74
True	syndiquer	masculine	singular	syndicalisme	0	975
True	synthétiser	feminine	singular	synthèse	0	5137
True	synthétiser	feminine	singular	synthétisation	0	10
True	syntoniser	feminine	singular	syntonisation	0	4
True	systématiser	feminine	singular	systématisation	0	108
True	tabasser	masculine	singular	tabac	0	2276
True	tabasser	masculine	singular	tabassage	0	4
True	tabouer	feminine	singular	tabouisation	0	1
True	tabuler	feminine	singular	tabulation	0	31
True	tacher	masculine	singular	tachisme	0	16
True	tacler	masculine	singular	tacle	0	42
True	tailler	masculine	singular	taillage	0	16
True	tailler	feminine	singular	taille	0	24237
True	taller	masculine	singular	tallage	0	23
True	taller	masculine	singular	tallement	0	6
True	talocher	masculine	singular	talochage	0	2
True	talocher	feminine	singular	taloche	0	32
True	talonner	masculine	singular	talonnage	0	7
True	talonner	masculine	singular	talonnement	0	1
True	taluter	masculine	singular	talutage	0	1
True	tambouriner	masculine	singular	tambourinage	0	6
True	tamiser	masculine	singular	tamisage	0	29
True	tamponner	masculine	singular	tamponnage	0	3
True	tamponner	masculine	singular	tamponnement	0	12
True	tangenter	feminine	singular	tangence	0	37
True	tangoter	masculine	singular	tango	0	1053
True	tanguer	masculine	singular	tangage	0	79
True	tanguer	masculine	singular	tanguage	0	2
True	tanner	masculine	singular	tannage	0	110
